User_Id,Place_Id,Place_Ratings
1070,15,3.3
3598,13,1.5
4253,16,4.3
2709,40,4.7
1815,26,1.7
1827,38,1.5
4387,8,2.2
1159,2,4.6
4938,17,3.5
943,2,1.5
4028,30,3.8
1648,8,2.3
4799,31,3.6
3074,36,2.6
3311,5,4.2
3187,6,3.0
3442,8,2.4
3791,30,2.3
661,19,2.3
1330,36,2.1
893,37,4.9
2825,40,4.2
4232,19,3.9
913,26,1.3
1936,11,2.5
1756,2,4.2
3867,29,3.2
3727,30,4.4
1390,26,1.6
218,38,3.1
2363,39,5.0
3663,24,5.0
1988,27,2.1
3146,39,1.7
1789,8,1.1
1374,31,1.3
4432,5,5.0
962,31,3.4
4895,38,1.2
3435,5,2.8
2254,24,4.0
1896,22,4.3
3490,1,3.6
3627,16,4.4
2123,5,4.1
4129,3,3.3
3004,36,2.5
4637,16,4.4
2064,26,2.3
1985,3,4.8
2619,36,4.4
1379,20,2.2
2486,11,2.2
2720,9,3.3
2088,40,2.5
1026,3,3.5
1865,32,4.2
2139,26,1.4
155,28,1.6
4264,20,2.7
4572,38,4.2
3976,11,3.0
776,40,2.5
4987,6,3.7
4497,8,1.2
1351,10,4.8
2567,26,4.7
2594,15,3.8
3507,25,4.8
1789,16,4.1
631,35,2.6
635,23,2.7
4442,24,3.2
4168,26,1.5
4705,29,1.6
1904,9,3.9
4632,1,1.2
4049,38,4.6
1324,6,2.6
428,19,4.0
735,41,2.3
367,15,4.8
1451,36,2.0
1750,22,3.0
770,9,4.7
1229,21,2.0
3159,41,2.5
4345,19,1.6
479,29,4.4
324,12,2.1
3360,11,4.3
2496,15,4.2
4217,12,3.8
236,26,4.3
3657,16,4.6
3028,26,1.6
4048,19,3.9
2117,16,4.8
2940,34,4.4
4608,9,1.3
3944,41,3.5
3254,14,1.7
453,20,4.5
2601,29,3.9
4020,34,3.2
3694,26,4.3
2293,39,3.7
4869,41,1.6
2439,7,2.4
4607,36,2.6
109,38,2.1
2230,16,3.7
934,23,2.7
515,40,1.4
690,37,3.0
3091,33,1.6
2463,20,1.8
4444,15,4.5
643,5,1.0
4111,4,3.5
4531,6,3.9
2378,37,3.0
3700,4,2.1
3270,32,3.8
2226,20,2.0
1608,39,1.7
752,17,4.1
3376,4,2.3
2296,6,4.2
953,35,1.4
3542,30,1.3
2601,9,1.4
1473,7,4.5
2000,13,3.6
4022,6,3.5
2400,7,2.8
502,12,4.3
2089,28,3.5
1822,3,4.5
4011,8,2.9
4152,24,3.3
474,19,2.1
2514,16,2.7
1163,34,4.8
3,12,1.9
4755,31,4.1
4799,3,4.8
2368,25,3.7
2905,8,5.0
4666,38,3.7
3796,9,1.2
3599,26,2.5
4137,1,2.6
4186,31,3.7
4283,24,2.8
4260,20,4.9
773,19,3.2
465,27,1.4
3730,22,4.4
2918,15,1.7
492,19,1.4
3509,31,4.3
1985,20,3.8
1643,21,2.1
3943,22,3.2
295,9,2.1
3643,33,1.7
2840,33,3.8
4519,41,1.8
142,7,3.1
3989,9,2.3
2878,13,1.1
4930,35,3.3
2997,28,4.2
213,17,1.2
1540,2,2.4
660,20,4.8
2713,18,4.1
1615,17,3.9
1113,21,1.8
2785,16,2.6
3691,33,2.9
37,21,2.3
3102,1,3.2
3106,19,1.7
1662,32,1.8
2174,36,2.0
3331,31,3.6
4795,3,4.8
1381,31,4.9
3388,25,4.9
799,40,1.7
2017,25,3.8
2037,4,4.5
4494,12,3.9
1464,4,4.6
561,21,2.8
3718,1,1.9
4290,36,3.6
3421,30,3.9
687,16,1.2
1144,31,1.2
3111,25,3.2
1172,31,4.2
2060,25,3.3
293,24,3.1
3217,31,4.4
1481,9,1.9
944,30,2.1
1463,40,2.7
3075,20,1.5
2086,11,3.4
413,20,1.9
1510,38,3.3
3495,12,2.2
2491,2,1.2
2858,21,3.4
1914,2,3.5
4718,38,4.3
2253,40,3.7
3447,13,1.0
3831,15,4.8
1653,13,1.3
2548,25,4.1
130,41,1.9
3620,26,3.7
3624,11,4.2
57,26,4.1
506,35,4.3
1620,12,4.5
3837,2,2.0
3906,19,3.9
4927,39,3.8
2340,22,1.2
3718,5,2.0
2916,16,4.6
4903,12,2.0
4391,15,4.3
490,4,3.0
2827,5,1.1
531,33,2.5
3909,32,1.2
2953,2,2.5
3905,12,4.5
4354,28,1.1
504,30,4.4
3651,31,3.7
1298,10,4.1
3606,12,1.1
580,20,3.7
30,6,4.1
4642,28,3.6
1703,1,3.6
1697,11,2.4
4999,11,3.8
1077,35,1.4
2338,19,1.4
1135,1,4.3
3297,17,1.7
1754,12,4.2
79,9,4.3
228,35,1.0
2528,32,1.1
4239,11,3.2
1158,23,3.8
715,29,1.5
3505,23,4.1
2291,12,4.2
4671,5,1.3
2291,32,3.5
635,29,1.0
363,21,2.0
2910,32,3.9
2429,9,4.5
664,14,1.4
2517,2,4.1
3571,5,3.2
3659,6,3.0
3301,15,2.0
4652,25,3.7
2779,14,2.4
4131,6,3.6
4729,12,4.1
3815,24,4.2
338,16,2.2
4108,23,1.5
3422,32,4.9
2398,7,1.2
745,37,2.8
2491,14,4.5
1555,12,2.2
2185,27,1.6
541,23,2.6
211,4,3.8
2985,5,2.0
4384,6,3.2
2722,39,2.4
2091,5,4.3
1710,21,2.9
4218,1,4.2
4943,23,3.5
2392,26,1.8
204,38,2.2
3718,28,3.7
2699,6,1.2
174,1,3.3
2168,10,1.0
4859,9,3.9
1925,41,3.8
497,24,4.4
630,14,4.2
360,38,2.6
3850,9,4.9
380,8,3.8
429,39,4.4
1945,28,3.7
319,39,3.9
3833,20,1.0
3197,9,4.6
3926,1,1.7
992,2,3.9
2039,19,2.9
1679,9,2.4
1,16,3.1
2402,9,4.2
4122,23,3.6
554,35,4.0
4434,16,1.6
4443,22,1.9
749,6,1.8
2644,21,2.6
4694,41,2.6
1781,14,1.8
180,27,1.1
2727,20,2.7
1989,39,1.7
960,21,1.9
3028,12,3.2
2232,16,1.4
754,41,3.4
1320,26,4.1
3088,37,4.5
4129,18,2.4
4617,32,3.4
873,35,2.3
977,30,2.0
4447,14,2.7
4669,3,1.0
3971,23,3.0
3717,10,1.2
4390,25,3.7
3987,18,1.2
1528,24,4.6
420,20,3.5
2973,30,1.4
1060,16,1.4
528,12,4.3
2990,24,2.1
3761,10,4.2
3672,33,3.3
621,21,2.2
4495,15,3.5
3703,34,4.7
3844,22,4.8
1001,30,4.9
2014,16,3.4
3069,19,3.9
1255,23,1.2
4317,6,2.5
3580,31,4.6
3545,15,3.8
1757,21,1.5
2994,12,1.6
3446,40,1.2
3981,26,1.4
2142,11,2.2
3690,33,4.7
14,36,2.2
485,2,3.1
1363,40,1.9
4206,8,3.1
3364,37,3.5
1390,31,2.8
3566,10,4.8
1214,11,2.6
2979,34,1.4
325,1,1.1
3681,10,5.0
1359,9,3.1
4420,10,4.0
4847,38,2.1
4492,31,2.4
3371,27,3.8
4537,28,1.5
411,12,2.1
2338,26,4.5
1131,36,4.6
1183,31,3.2
1610,27,1.3
3130,14,3.1
4299,40,4.2
434,30,3.7
2880,2,2.9
2431,40,1.5
161,12,2.5
1116,17,5.0
1315,18,5.0
3549,23,1.0
1494,16,2.5
4017,22,4.3
2981,7,4.6
1928,18,2.3
804,3,1.9
1064,1,4.1
4856,24,4.9
3461,2,3.4
2213,34,1.7
4652,12,1.6
2986,27,1.5
1503,4,3.2
2857,34,1.6
4467,34,1.5
2077,36,2.3
2621,41,1.6
4867,41,2.2
1605,2,2.8
1365,10,1.1
2216,41,3.2
2568,18,2.4
630,5,3.9
273,8,3.3
317,14,4.1
1275,27,3.0
1280,31,2.1
4556,21,1.2
1463,25,3.8
2387,7,4.9
2513,37,4.1
4692,35,4.7
4011,20,3.1
3190,6,1.7
1758,11,4.9
1209,9,2.2
2918,29,3.7
78,29,1.6
4492,23,4.3
4501,7,2.8
631,40,2.4
430,40,4.6
2639,32,3.3
3059,31,3.6
1687,6,4.3
1566,5,3.7
4190,4,3.9
4848,9,4.7
78,39,4.0
2087,31,4.2
880,16,3.7
1071,40,3.9
70,17,1.9
1961,16,1.2
4229,15,3.6
3242,36,4.8
1890,8,1.3
1911,21,4.9
1453,39,3.6
3056,10,4.1
2511,41,1.9
3284,20,4.2
112,33,2.6
3877,5,1.6
1567,24,1.2
2870,23,4.2
571,4,1.8
936,26,4.5
